track_id,instrument,predicted
keyboard_electronic_047-067-025,synthesizer,synthesizer
keyboard_electronic_074-079-127,synthesizer,synthesizer
keyboard_electronic_000-105-100,synthesizer,synthesizer
keyboard_electronic_052-075-075,synthesizer,guitar
keyboard_electronic_019-063-075,synthesizer,synthesizer
keyboard_acoustic_014-079-127,synthesizer,synthesizer
keyboard_electronic_005-039-127,synthesizer,synthesizer
keyboard_electronic_087-046-025,synthesizer,synthesizer
keyboard_electronic_077-046-127,synthesizer,synthesizer
keyboard_electronic_102-081-050,synthesizer,synthesizer
keyboard_electronic_031-075-025,synthesizer,synthesizer
keyboard_acoustic_007-092-100,synthesizer,synthesizer
keyboard_electronic_109-039-075,synthesizer,synthesizer
keyboard_acoustic_006-026-025,synthesizer,synthesizer
keyboard_electronic_095-051-050,synthesizer,synthesizer
keyboard_electronic_071-087-100,synthesizer,synthesizer
keyboard_electronic_062-041-075,synthesizer,synthesizer
keyboard_electronic_070-097-127,synthesizer,synthesizer
keyboard_electronic_035-037-075,synthesizer,guitar
keyboard_electronic_046-052-025,synthesizer,synthesizer
keyboard_electronic_016-067-127,synthesizer,synthesizer
keyboard_acoustic_013-063-025,synthesizer,synthesizer
keyboard_electronic_093-079-050,synthesizer,synthesizer
keyboard_acoustic_011-081-100,synthesizer,synthesizer
keyboard_electronic_007-047-075,synthesizer,synthesizer
keyboard_electronic_095-027-025,synthesizer,synthesizer
keyboard_acoustic_018-072-025,synthesizer,synthesizer
keyboard_electronic_047-064-127,synthesizer,synthesizer
keyboard_acoustic_014-097-075,synthesizer,synthesizer
keyboard_electronic_071-080-025,synthesizer,synthesizer
keyboard_electronic_062-074-100,synthesizer,synthesizer
keyboard_electronic_017-058-127,synthesizer,synthesizer
keyboard_electronic_063-064-127,synthesizer,synthesizer
keyboard_acoustic_012-061-100,synthesizer,guitar
keyboard_electronic_049-081-100,synthesizer,synthesizer
keyboard_acoustic_012-045-025,synthesizer,synthesizer
keyboard_acoustic_019-058-025,synthesizer,synthesizer
keyboard_electronic_075-025-127,synthesizer,synthesizer
keyboard_electronic_109-052-100,synthesizer,synthesizer
keyboard_electronic_047-103-050,synthesizer,synthesizer
keyboard_electronic_083-037-025,synthesizer,synthesizer
keyboard_electronic_011-083-100,synthesizer,synthesizer
keyboard_electronic_083-101-025,synthesizer,synthesizer
keyboard_electronic_006-042-100,synthesizer,synthesizer
keyboard_electronic_012-071-075,synthesizer,synthesizer
keyboard_electronic_087-023-075,synthesizer,synthesizer
keyboard_electronic_000-085-127,synthesizer,synthesizer
keyboard_electronic_017-071-050,synthesizer,synthesizer
keyboard_electronic_081-043-127,synthesizer,guitar
keyboard_electronic_086-047-025,synthesizer,guitar
keyboard_acoustic_011-056-127,synthesizer,synthesizer
keyboard_electronic_082-043-100,synthesizer,guitar
keyboard_electronic_089-076-050,synthesizer,synthesizer
keyboard_electronic_075-039-075,synthesizer,synthesizer
keyboard_electronic_018-023-075,synthesizer,synthesizer
keyboard_electronic_046-059-050,synthesizer,synthesizer
keyboard_electronic_040-096-100,synthesizer,synthesizer
keyboard_electronic_059-095-127,synthesizer,synthesizer
keyboard_electronic_007-044-075,synthesizer,synthesizer
keyboard_electronic_012-066-127,synthesizer,synthesizer
keyboard_electronic_019-045-050,synthesizer,synthesizer
keyboard_electronic_097-091-075,synthesizer,synthesizer
keyboard_electronic_029-075-100,synthesizer,synthesizer
keyboard_electronic_054-056-100,synthesizer,synthesizer
keyboard_electronic_016-048-025,synthesizer,synthesizer
keyboard_acoustic_003-108-050,synthesizer,synthesizer
keyboard_electronic_068-055-025,synthesizer,synthesizer
keyboard_electronic_014-042-025,synthesizer,synthesizer
keyboard_acoustic_000-053-050,synthesizer,synthesizer
keyboard_acoustic_009-103-127,synthesizer,synthesizer
keyboard_electronic_084-075-127,synthesizer,synthesizer
keyboard_electronic_074-076-075,synthesizer,guitar
keyboard_acoustic_006-089-075,synthesizer,synthesizer
keyboard_electronic_030-108-050,synthesizer,synthesizer
keyboard_acoustic_014-046-050,synthesizer,synthesizer
keyboard_acoustic_006-072-127,synthesizer,synthesizer
keyboard_electronic_095-080-050,synthesizer,synthesizer
keyboard_electronic_034-078-127,synthesizer,synthesizer
keyboard_acoustic_006-033-050,synthesizer,synthesizer
keyboard_acoustic_011-101-100,synthesizer,synthesizer
keyboard_acoustic_006-106-025,synthesizer,synthesizer
keyboard_electronic_004-079-100,synthesizer,synthesizer
keyboard_electronic_076-038-025,synthesizer,guitar
keyboard_acoustic_018-048-127,synthesizer,synthesizer
keyboard_electronic_087-033-127,synthesizer,synthesizer
keyboard_electronic_052-090-075,synthesizer,synthesizer
keyboard_electronic_085-084-025,synthesizer,synthesizer
keyboard_electronic_057-050-075,synthesizer,synthesizer
keyboard_acoustic_013-073-127,synthesizer,synthesizer
keyboard_electronic_084-052-127,synthesizer,synthesizer
keyboard_electronic_107-065-127,synthesizer,synthesizer
keyboard_electronic_007-082-127,synthesizer,synthesizer
keyboard_electronic_082-070-050,synthesizer,synthesizer
keyboard_acoustic_000-104-075,synthesizer,synthesizer
keyboard_electronic_064-037-025,synthesizer,guitar
keyboard_acoustic_010-044-075,synthesizer,synthesizer
keyboard_electronic_016-048-050,synthesizer,synthesizer
keyboard_electronic_054-088-127,synthesizer,synthesizer
keyboard_electronic_022-044-025,synthesizer,synthesizer
keyboard_electronic_080-063-100,synthesizer,synthesizer
keyboard_electronic_031-087-100,synthesizer,synthesizer
keyboard_electronic_070-025-050,synthesizer,synthesizer
keyboard_electronic_061-033-127,synthesizer,synthesizer
keyboard_electronic_038-107-025,synthesizer,synthesizer
keyboard_electronic_075-071-127,synthesizer,synthesizer
keyboard_electronic_043-101-025,synthesizer,synthesizer
keyboard_electronic_093-046-050,synthesizer,synthesizer
keyboard_electronic_044-031-100,synthesizer,guitar
keyboard_acoustic_017-101-075,synthesizer,synthesizer
keyboard_acoustic_002-083-100,synthesizer,synthesizer
keyboard_electronic_029-036-100,synthesizer,synthesizer
keyboard_electronic_105-082-127,synthesizer,synthesizer
keyboard_acoustic_003-083-075,synthesizer,synthesizer
keyboard_electronic_090-088-050,synthesizer,synthesizer
keyboard_electronic_079-038-050,synthesizer,synthesizer
keyboard_electronic_013-049-100,synthesizer,guitar
keyboard_acoustic_016-023-075,synthesizer,synthesizer
keyboard_electronic_064-096-025,synthesizer,synthesizer
keyboard_acoustic_001-021-025,synthesizer,synthesizer
keyboard_electronic_033-088-100,synthesizer,synthesizer
keyboard_electronic_041-098-100,synthesizer,synthesizer
keyboard_electronic_060-027-025,synthesizer,synthesizer
keyboard_electronic_058-034-075,synthesizer,synthesizer
keyboard_electronic_100-034-025,synthesizer,synthesizer
keyboard_acoustic_003-053-075,synthesizer,synthesizer
keyboard_electronic_081-082-127,synthesizer,synthesizer
keyboard_acoustic_017-089-025,synthesizer,synthesizer
keyboard_electronic_100-088-025,synthesizer,synthesizer
keyboard_electronic_085-044-100,synthesizer,synthesizer
keyboard_electronic_045-078-075,synthesizer,synthesizer
keyboard_electronic_018-060-050,synthesizer,synthesizer
keyboard_electronic_048-062-100,synthesizer,guitar
keyboard_electronic_096-064-075,synthesizer,synthesizer
keyboard_electronic_110-104-127,synthesizer,synthesizer
keyboard_electronic_015-085-075,synthesizer,synthesizer
keyboard_electronic_048-086-127,synthesizer,synthesizer
keyboard_electronic_043-043-025,synthesizer,guitar
keyboard_electronic_036-098-050,synthesizer,synthesizer
keyboard_acoustic_015-067-050,synthesizer,synthesizer
keyboard_electronic_006-029-127,synthesizer,synthesizer
keyboard_electronic_062-060-127,synthesizer,guitar
keyboard_electronic_096-036-075,synthesizer,synthesizer
keyboard_electronic_045-083-127,synthesizer,synthesizer
keyboard_electronic_101-080-127,synthesizer,synthesizer
keyboard_electronic_045-096-075,synthesizer,synthesizer
keyboard_acoustic_009-035-100,synthesizer,guitar
keyboard_electronic_035-076-100,synthesizer,guitar
keyboard_electronic_000-084-100,synthesizer,synthesizer
keyboard_electronic_062-076-100,synthesizer,synthesizer
keyboard_electronic_094-074-127,synthesizer,synthesizer
keyboard_electronic_082-048-127,synthesizer,guitar
keyboard_acoustic_003-035-050,synthesizer,synthesizer
keyboard_electronic_043-032-050,synthesizer,guitar
keyboard_electronic_005-010-127,synthesizer,synthesizer
keyboard_electronic_018-025-100,synthesizer,synthesizer
keyboard_electronic_067-100-025,synthesizer,synthesizer
keyboard_acoustic_006-087-025,synthesizer,synthesizer
keyboard_electronic_070-068-050,synthesizer,synthesizer
keyboard_electronic_016-062-127,synthesizer,synthesizer
keyboard_electronic_030-052-100,synthesizer,synthesizer
keyboard_electronic_097-036-127,synthesizer,guitar
keyboard_acoustic_007-107-100,synthesizer,synthesizer
keyboard_electronic_109-038-127,synthesizer,synthesizer
keyboard_electronic_065-070-050,synthesizer,synthesizer
keyboard_electronic_089-069-127,synthesizer,synthesizer
keyboard_electronic_038-065-100,synthesizer,synthesizer
keyboard_electronic_082-051-075,synthesizer,guitar
keyboard_electronic_027-083-075,synthesizer,synthesizer
keyboard_electronic_033-060-127,synthesizer,synthesizer
keyboard_acoustic_011-066-075,synthesizer,synthesizer
keyboard_electronic_061-055-050,synthesizer,synthesizer
keyboard_electronic_080-038-050,synthesizer,synthesizer
keyboard_electronic_077-034-100,synthesizer,synthesizer
keyboard_electronic_090-086-100,synthesizer,synthesizer
keyboard_electronic_014-026-127,synthesizer,synthesizer
keyboard_electronic_005-038-075,synthesizer,synthesizer
keyboard_electronic_071-028-050,synthesizer,synthesizer
keyboard_electronic_094-026-025,synthesizer,synthesizer
keyboard_electronic_091-056-050,synthesizer,synthesizer
keyboard_electronic_088-025-050,synthesizer,guitar
keyboard_electronic_028-067-025,synthesizer,synthesizer
keyboard_electronic_066-069-127,synthesizer,synthesizer
keyboard_electronic_062-057-050,synthesizer,guitar
keyboard_electronic_096-084-100,synthesizer,synthesizer
keyboard_electronic_084-087-075,synthesizer,synthesizer
keyboard_electronic_011-023-050,synthesizer,synthesizer
keyboard_electronic_060-038-025,synthesizer,synthesizer
keyboard_electronic_084-068-050,synthesizer,synthesizer
keyboard_electronic_070-053-075,synthesizer,synthesizer
keyboard_electronic_055-068-050,synthesizer,synthesizer
keyboard_electronic_099-065-075,synthesizer,synthesizer
keyboard_electronic_030-033-075,synthesizer,synthesizer
keyboard_electronic_042-047-025,synthesizer,synthesizer
keyboard_electronic_046-032-075,synthesizer,synthesizer
keyboard_electronic_071-094-050,synthesizer,synthesizer
keyboard_acoustic_011-047-025,synthesizer,synthesizer
keyboard_electronic_096-067-127,synthesizer,synthesizer
keyboard_electronic_062-084-127,synthesizer,synthesizer
keyboard_electronic_102-062-100,synthesizer,synthesizer
keyboard_acoustic_010-029-100,synthesizer,synthesizer
keyboard_electronic_075-073-127,synthesizer,synthesizer
keyboard_acoustic_002-021-127,synthesizer,synthesizer
keyboard_electronic_081-053-025,synthesizer,synthesizer
keyboard_electronic_007-077-075,synthesizer,synthesizer
keyboard_electronic_088-072-075,synthesizer,synthesizer
keyboard_electronic_025-039-050,synthesizer,synthesizer
keyboard_electronic_090-053-127,synthesizer,synthesizer
keyboard_electronic_047-074-075,synthesizer,synthesizer
keyboard_acoustic_018-094-025,synthesizer,synthesizer
keyboard_electronic_025-083-025,synthesizer,synthesizer
keyboard_electronic_015-088-075,synthesizer,synthesizer
keyboard_electronic_100-065-127,synthesizer,synthesizer
keyboard_electronic_084-090-050,synthesizer,synthesizer
keyboard_acoustic_007-104-127,synthesizer,synthesizer
keyboard_electronic_089-044-075,synthesizer,synthesizer
keyboard_electronic_041-065-050,synthesizer,synthesizer
keyboard_electronic_022-024-075,synthesizer,synthesizer
keyboard_electronic_062-056-127,synthesizer,guitar
keyboard_acoustic_002-068-075,synthesizer,synthesizer
keyboard_acoustic_008-064-127,synthesizer,synthesizer
keyboard_electronic_073-024-025,synthesizer,synthesizer
keyboard_electronic_040-086-127,synthesizer,synthesizer
keyboard_electronic_000-080-050,synthesizer,synthesizer
keyboard_electronic_013-090-127,synthesizer,synthesizer
keyboard_electronic_045-038-025,synthesizer,synthesizer
keyboard_electronic_058-046-050,synthesizer,synthesizer
keyboard_electronic_057-034-100,synthesizer,synthesizer
keyboard_acoustic_006-023-050,synthesizer,synthesizer
keyboard_electronic_101-037-100,synthesizer,guitar
keyboard_electronic_060-057-050,synthesizer,synthesizer
keyboard_acoustic_007-021-075,synthesizer,synthesizer
keyboard_electronic_014-041-050,synthesizer,synthesizer
keyboard_electronic_027-026-100,synthesizer,synthesizer
keyboard_electronic_030-086-100,synthesizer,synthesizer
keyboard_acoustic_017-046-050,synthesizer,synthesizer
keyboard_electronic_025-044-100,synthesizer,synthesizer
keyboard_electronic_008-077-075,synthesizer,synthesizer
keyboard_acoustic_016-096-127,synthesizer,synthesizer
keyboard_electronic_004-035-025,synthesizer,synthesizer
keyboard_electronic_056-061-050,synthesizer,synthesizer
keyboard_electronic_085-107-050,synthesizer,synthesizer
keyboard_electronic_096-062-100,synthesizer,guitar
keyboard_electronic_109-024-075,synthesizer,synthesizer
keyboard_electronic_043-057-127,synthesizer,guitar
keyboard_electronic_023-100-075,synthesizer,synthesizer
keyboard_electronic_060-087-100,synthesizer,synthesizer
keyboard_electronic_041-108-050,synthesizer,synthesizer
keyboard_electronic_018-036-075,synthesizer,synthesizer
keyboard_electronic_061-094-025,synthesizer,synthesizer
keyboard_electronic_095-065-127,synthesizer,guitar
keyboard_electronic_054-028-025,synthesizer,synthesizer
keyboard_electronic_022-054-025,synthesizer,synthesizer
keyboard_acoustic_011-091-100,synthesizer,synthesizer
keyboard_electronic_087-044-050,synthesizer,synthesizer
keyboard_electronic_065-030-127,synthesizer,synthesizer
keyboard_electronic_011-100-025,synthesizer,synthesizer
keyboard_electronic_077-046-050,synthesizer,synthesizer
keyboard_electronic_024-069-050,synthesizer,guitar
keyboard_acoustic_007-080-025,synthesizer,synthesizer
keyboard_electronic_064-086-127,synthesizer,synthesizer
keyboard_electronic_025-049-100,synthesizer,synthesizer
keyboard_electronic_093-093-050,synthesizer,synthesizer
keyboard_acoustic_008-036-075,synthesizer,synthesizer
keyboard_electronic_063-092-050,synthesizer,synthesizer
keyboard_acoustic_002-065-075,synthesizer,synthesizer
keyboard_acoustic_006-032-025,synthesizer,synthesizer
keyboard_electronic_025-090-050,synthesizer,synthesizer
keyboard_electronic_036-078-100,synthesizer,guitar
keyboard_electronic_085-091-100,synthesizer,synthesizer
keyboard_electronic_043-036-025,synthesizer,guitar
keyboard_electronic_064-043-075,synthesizer,guitar
keyboard_electronic_014-032-050,synthesizer,synthesizer
keyboard_electronic_057-037-050,synthesizer,synthesizer
keyboard_electronic_021-095-100,synthesizer,synthesizer
keyboard_electronic_026-075-050,synthesizer,synthesizer
keyboard_electronic_054-035-050,synthesizer,synthesizer
keyboard_electronic_058-043-050,synthesizer,synthesizer
keyboard_acoustic_019-105-050,synthesizer,synthesizer
keyboard_electronic_014-049-025,synthesizer,synthesizer
keyboard_electronic_046-100-100,synthesizer,synthesizer
keyboard_electronic_024-038-100,synthesizer,synthesizer
keyboard_electronic_109-083-127,synthesizer,synthesizer
keyboard_electronic_029-080-127,synthesizer,synthesizer
keyboard_electronic_037-038-127,synthesizer,synthesizer
keyboard_acoustic_007-055-100,synthesizer,guitar
keyboard_acoustic_018-063-100,synthesizer,synthesizer
keyboard_electronic_080-100-100,synthesizer,synthesizer
keyboard_acoustic_005-082-050,synthesizer,synthesizer
keyboard_electronic_081-061-075,synthesizer,synthesizer
keyboard_acoustic_010-029-075,synthesizer,synthesizer
keyboard_electronic_015-045-050,synthesizer,guitar
keyboard_electronic_055-066-127,synthesizer,synthesizer
keyboard_electronic_107-066-050,synthesizer,synthesizer
keyboard_electronic_068-096-127,synthesizer,synthesizer
keyboard_electronic_027-052-075,synthesizer,synthesizer
keyboard_electronic_020-059-025,synthesizer,synthesizer
keyboard_electronic_081-065-100,synthesizer,synthesizer
